id,time,review,read_volume
384,2022/4/25,$亿联网络(SZ300628)$这股有病吧，这环境还,365
385,2022/4/25,挺住虽然我没买你，但是你是我自选股唯一红,369
386,2022/4/25,$亿联网络(SZ300628)$牛逼,399
387,2022/4/25,亿联网络4月25日盘中涨幅达5%,208
388,2022/4/25,$亿联网络(SZ300628)$这股一直历史都是高位,386
389,2022/4/25,国盛证券给予亿联网络买入评级：高经营质量,286
390,2022/4/25,$亿联网络(SZ300628)$今天不跌，明天跌，不,371
391,2022/4/25,国盛证券维持亿联网络买入评级 预计2022年,276
392,2022/4/25,$亿联网络(SZ300628)$大盘这样你大张，骗散,373
393,2022/4/25,$亿联网络(SZ300628)$不要太牛，虚心些,213
394,2022/4/25,我发现只要宁德时代跌，亿联就会涨[大笑],367
395,2022/4/25,$亿联网络(SZ300628)$等会跌，大盘这样了,207
396,2022/4/25,亿联网络股东户数增加4.16%，户均持股307.8,275
397,2022/4/25,亿联网络：融资净买入12.91万元，融资余额8,260
398,2022/4/25,董秘好，请问贵公司截止到4月20日收盘的股,2416
399,2022/4/25,招商证券维持亿联网络强烈推荐评级 预计202,303
400,2022/4/25,亿联网络:亿联网络投资者关系管理档案20220,435
401,2022/4/24,华西证券维持亿联网络增持评级：多轮业务驱,262
402,2022/4/24,多轮业务驱动成长，季度毛利环比改善,1116
403,2022/4/24,华西证券维持亿联网络增持评级 预计2022年,296
404,2022/4/24,中金公司维持亿联网络跑赢行业评级 目标价1,308
405,2022/4/24,兴业证券维持亿联网络审慎增持评级 预计202,294
406,2022/4/24,西部证券下调亿联网络增持评级 预计2022年,292
407,2022/4/24,22Q1扣非利润增速表现强劲，后续盈利能力有,1273
408,2022/4/24,中信证券维持亿联网络买入评级 目标价103元,306
409,2022/4/24,$亿联网络(SZ300628)$汇率最坏的时候过了，,768
410,2022/4/24,亿联网络本周融资净偿还1316.58万元，居通,418
411,2022/4/24,东北证券维持亿联网络增持评级 目标价87.4,318
412,2022/4/24,华泰证券维持亿联网络增持评级 目标价91.29,300
413,2022/4/24,亿联网络本周深股通持股市值增加2523.12万,437
