id,time,review,read_volume
338,2022/5/10,可能会ST，注意风险，切记,560
339,2022/5/10,维科技术5月10日加速下跌,464
340,2022/5/10,$维科技术(SH600152)$犹豫要不要做t，大伙给点意见。,347
341,2022/5/11,$维科技术(SH600152)$被关在600152的SB，被摁在地板上,284
342,2022/5/11,$维科技术(SH600152)$我的中海油将暴力拉升，快来,340
343,2022/5/11,$维科技术(SH600152)$明天周四，指数将暴跌，600152将,303
344,2022/5/11,$维科技术(SH600152)$我已重仓，坐等拉升,724
345,2022/5/11,$维科技术(SH600152)$买入中海油,287
346,2022/5/11,$维科技术(SH600152)$买入青海春天,266
347,2022/5/11,$维科技术(SH600152)$买入,288
348,2022/5/10,$维科技术(SH600152)$太令人下头了,319
349,2022/5/10,$维科技术(SH600152)$明天创今天新低后可进,319
350,2022/5/10,$维科技术(SH600152)$还有一跌,285
351,2022/5/10,$维科技术(SH600152)$今天应该卖才对啊，有人却买了,456
352,2022/5/10,$维科技术(SH600152)$大家莫着急.2点半开始上演地天板,459
353,2022/5/10,$维科技术(SH600152)$怂货，大家一起骂,318
354,2022/5/10,大盘开始冲了你还压？,330
355,2022/5/10,$维科技术(SH600152)$真是没法形容这个low股了,578
356,2022/5/10,$维科技术(SH600152)$忽悠结束，我走了，[大笑],481
357,2022/5/10,$维科技术(SH600152)$能做到回回一个套路也是不简单,276
358,2022/5/10,维科技术5月10日快速回调,521
359,2022/5/10,$维科技术(SH600152)$我已现价买入,472
360,2022/5/10,$维科技术(SH600152)$不买了，一些玩吧,268
361,2022/5/10,板块都在升，你居然掉[鼓掌][鼓掌][鼓掌],362
362,2022/5/10,$维科技术(SH600152)$狂买，启动在即,310
363,2022/5/10,$维科技术(SH600152)$加仓,241
364,2022/5/10,$维科技术(SH600152)$加仓,224
365,2022/5/10,$维科技术(SH600152)$买入,231
366,2022/5/10,$维科技术(SH600152)$买,257
367,2022/5/9,$维科技术(SH600152)$周二打板,393
368,2022/5/9,$维科技术(SH600152)$现在不走，更待何时？,476
369,2022/5/9,看懂，最后上来几千手啥意思，你有那么多货在手给人看,752
370,2022/5/9,$维科技术(SH600152)$明天低开低走,499
371,2022/5/9,$维科技术(SH600152)$我已买入中海油[大笑],499
372,2022/5/9,$维科技术(SH600152)$344：散死死,457
373,2022/5/9,$维科技术(SH600152)$还不快走？,467
374,2022/5/9,$维科技术(SH600152)$不要追高！,434
375,2022/5/9,漏单逃单不用愁，银盛支付4G防漏单云喇叭已上线！收款,528
376,2022/5/9,$维科技术(SH600152)$哈哈，有些人站岗了,498
377,2022/5/9,$维科技术(SH600152)$不要买！,533
378,2022/5/9,今天不抛，是不是很笨啊，抛光，别犹豫,352
379,2022/5/9,维科技术5月9日打开涨停,404
380,2022/5/9,维科技术5月9日盘中涨停,370
381,2022/5/9,$维科技术(SH600152)$上面压力山大！,271
382,2022/5/9,$维科技术(SH600152)$卖出,438
383,2022/5/9,$维科技术(SH600152)$10.5的本，啥时候回得来啊？？？,597
384,2022/5/9,$维科技术(SH600152)$谁能告诉我为什么有堵单，为什么,576
385,2022/5/9,对维科股价的遐想（续篇）,2375
386,2022/5/9,维科技术5月9日盘中涨幅达5%,352
387,2022/5/9,维科技术5月9日快速上涨,290
388,2022/5/9,$维科技术(SH600152)$卖出,478
389,2022/5/9,维科技术5月9日快速反弹,349
390,2022/5/7,有4680电池生产吗？,510
391,2022/5/7,$维科技术(SH600152)$如果你有200亿的人民币，把广汇,574
392,2022/5/6,$维科技术(SH600152)$狂买,526
393,2022/5/6,$维科技术(SH600152)$买入中海油,324
394,2022/5/6,$维科技术(SH600152)$哈哈哈，终于又下来了,327
395,2022/5/6,$维科技术(SH600152)$短线买出,301
396,2022/5/6,$维科技术(SH600152)$历史性大底，狂买,250
397,2022/5/6,$维科技术(SH600152)$买入,252
398,2022/5/5,追求基本面的，哪一只不比这垃圾好？,700
399,2022/5/5,维科技术的公司高管薪酬,1297
400,2022/5/5,只能空仓继续等，难道庄家真的会变成慈善家，坚定信心,793
401,2022/5/5,$维科技术(SH600152)$亏了二十个点还能回本吗,726
402,2022/5/3,维科技术：2022年一季度净利润-654.81万，上年同期盈,1018
403,2022/5/3,600152:维科技术关于证券事务代表辞职的公告,1672
404,2022/5/1,喊跌停的都是有红眼病的人嘛?,803
405,2022/5/1,$维科技术(SH600152)$这是老娘08年入市时炒的第一只股,944
406,2022/5/1,季报业绩差，说好的大跌怎么不跌，今天准备了9万买2万,1168
407,2022/4/30,一季报亏损大家都知道，所以今天才跌,536
408,2022/4/29,上去是不可能的，压下来都是要钱的，现在上去了，难道,871
409,2022/4/29,$维科技术(SH600152)$有人知道之前维科技术与华为瓦特,464
410,2022/4/29,维科技术：证券事务代表杨昱辞职,531
411,2022/4/29,$维科技术(SH600152)$现价买入做T,555
412,2022/4/29,$维科技术(SH600152)$看多的赶紧买，节后连班[旺柴],592
